Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1704041283,1850,GET,/api/store-events-producer-fn?count=9,0.000000,0.000000,131000,131000,131000,131000,131000,131000,131000,131000,131000,131000,131000,16,0,99000.0,95208.20683749116,33451.428000000305,130692.07509997068,369.625
1704041283,1850,,Aggregated,5.700000,0.000000,33000,125000,125000,125000,128000,131000,131000,131000,131000,131000,131000,300,0,99000.0,76873.16804899972,27416.95109999273,130759.75420000032,367.52
1704041289,1950,GET,/api/store-events-producer-fn?count=1,1.600000,0.000000,108000,108000,108000,108000,108000,108000,108000,108000,108000,108000,108000,42,0,73000.0,75019.35222619103,27416.95109999273,127894.70699999947,364.1190476190476
1704041289,1950,GET,/api/store-events-producer-fn?count=10,0.000000,0.000000,34000,34000,131000,131000,131000,131000,131000,131000,131000,131000,131000,26,0,99000.0,85530.5441538445,33546.633399964776,130759.75420000032,372.0769230769231
1704041289,1950,GET,/api/store-events-producer-fn?count=2,1.100000,0.000000,108000,108000,108000,108000,108000,108000,108000,108000,108000,108000,108000,35,0,99000.0,76413.66465143593,27476.932700024918,124910.6886999798,365.4
1704041289,1950,GET,/api/store-events-producer-fn?count=3,0.700000,0.000000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,32,0,73000.0,71196.38004063017,27434.99179999344,124909.1797999572,365.90625
1704041289,1950,GET,/api/store-events-producer-fn?count=4,0.600000,0.000000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,28,0,73000.0,68475.0847678536,27690.779700002167,124908.87029998703,368.32142857142856
1704041289,1950,GET,/api/store-events-producer-fn?count=5,0.800000,0.000000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,34,0,99000.0,85784.62935587637,27692.153799987864,124910.43559997343,369.3235294117647
1704041289,1950,GET,/api/store-events-producer-fn?count=6,0.900000,0.000000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,26,0,73000.0,72916.91761922602,27693.761500006076,127892.85279996693,366.46153846153845
1704041289,1950,GET,/api/store-events-producer-fn?count=7,0.000000,0.000000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,30,0,73000.0,71445.51133666343,30470.740900025703,127899.45440000156,368.1
1704041289,1950,GET,/api/store-events-producer-fn?count=8,0.000000,0.000000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,31,0,99000.0,75421.4441903281,30684.23499999335,127901.50879998691,368.9032258064516
1704041289,1950,GET,/api/store-events-producer-fn?count=9,0.000000,0.000000,131000,131000,131000,131000,131000,131000,131000,131000,131000,131000,131000,16,0,99000.0,95208.20683749116,33451.428000000305,130692.07509997068,369.625
